TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-14 22:39:45.000000,-78.766029,42.932415,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(5CA),,,,LTE Qualcomm,224,Band 66,66486,132022,10,10,-111.37,-18.84,-72.90,,,9.36,-3.56,5.20,0.00,1,100.00,0.00,0.00,0.00,TM4,12,4x4,5.26,,13.33,16QAM,,16QAM,16.48,4.42,12.79,12.79,6.23,1.45,6.45,0.00,2.531,0.403,2.411,0.373,172.84,4.42,23.51,1.45,3.61,0.00,4.981,0.403,4.763,0.373,,,,,17921,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,80.00,224,Band 2,1025,19025,5,5,-109.01,-9.23,-84.29,8.59,9.75,8.00,2,0.00,100.00,0.00,0.00,TM4,13,4x4,15.00,64QAM,16.85,1.65,1.65,1.24,3.85,1.002,0.947,,,,,,,,,,,,,,,,,,,,4x2,,,,,,0.62,0.62,0.00,,0.116,0.116,,,,,
2022-08-14 22:39:45.100000,-78.766006,42.932411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,Band 66,66486,132022,10,10,-111.97,-20.35,-73.18,,,9.88,-2.95,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,12,,4.71,,17.14,16QAM,,16QAM,19.13,3.68,,,,,0.00,0.00,,,,,175.16,3.68,,,5.38,0.00,,,,,,,,,17921,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,224,Band 2,1025,19025,5,5,-109.28,-10.29,-83.68,8.33,9.00,7.00,2,0.00,100.00,0.00,0.00,TM4,13,,14.62,64QAM,14.76,,,,7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.200000,-78.765991,42.932404,,,,,,,,,,,4,59.000,302.000,25.000,9,22.000,312.000,24.000,26,73.000,61.000,19.000,,,,,,,,,,224,Band 66,66486,132022,10,10,-112.23,-19.44,-75.02,,,9.82,-2.82,5.00,0.00,1,100.00,0.00,0.00,0.00,TM4,12,,4.95,,14.75,16QAM,,16QAM,20.00,4.43,,,,,9.52,9.09,,,,,195.29,4.38,,,3.70,9.09,,,,,,0.207,0.000,,17921,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,224,Band 2,1025,19025,5,5,-107.91,-13.58,-79.48,10.70,9.00,7.00,2,0.00,100.00,0.00,0.00,TM4,13,,14.25,64QAM,20.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.300000,-78.765968,42.932400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,Band 66,66486,132022,10,10,-110.78,-19.50,-73.58,16.40,,11.58,-0.82,5.67,0.00,1,100.00,0.00,0.00,0.00,TM4,12,,6.25,3.00,17.00,16QAM,QPSK,QPSK,16.75,3.60,,,,,15.38,0.00,,,,,174.83,3.60,,,7.41,0.00,,,,,,,,,17921,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,224,Band 2,1025,19025,5,5,-106.09,-10.04,-79.72,11.06,10.00,7.33,2,0.00,100.00,0.00,0.00,TM4,13,,17.67,64QAM,24.33,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.351298,-78.765953,42.932400,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.400000,-78.765945,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,Band 66,66486,132022,10,10,-107.96,-17.50,-73.48,17.78,,15.15,-0.70,6.33,0.00,1,66.67,33.33,0.00,0.00,TM4,12,,2.25,,13.61,QPSK,,16QAM,32.97,3.51,,,,,0.00,4.62,,,,,128.32,3.95,,,2.86,4.62,,,,,0.000,,0.000,0.230,17921,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,224,Band 2,1025,19025,5,5,-107.85,-7.44,-84.60,9.30,10.00,8.00,2,0.00,100.00,0.00,0.00,TM4,13,,16.57,64QAM,19.21,,,,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.405,0.225,150316,14047,
2022-08-14 22:39:45.452549,-78.765930,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.454279,-78.765930,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.456158,-78.765930,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.456179,-78.765930,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.456395,-78.765930,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.456445,-78.765930,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.490890,-78.765923,42.932392,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Config Attempt,CA Config Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.500000,-78.765923,42.932392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-111.18,-18.11,-76.09,21.72,3.56,21.18,0.45,4.00,5.50,2,0.00,100.00,0.00,0.00,TM4,13,,1.57,4.63,14.53,QPSK,16QAM,16QAM,42.55,2.00,,,,,7.45,28.17,,,,,43.84,2.00,,,7.45,28.17,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.678
2022-08-14 22:39:45.502889,-78.765923,42.932392,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Config Success,CA Config Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.508648,-78.765923,42.932392,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAU Success,TAU Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.600000,-78.765900,42.932388,-78.765900,42.932390,23:39:46,96,67,67.00,18.48,1,2,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-112.11,-17.65,-76.64,22.00,,22.03,4.98,7.00,0.00,,,,,,TM4,15,,2.57,4.26,15.82,QPSK,QPSK,16QAM,35.46,2.00,,,,,3.70,0.00,,,,,35.46,2.00,,,3.70,0.00,,,,,,,,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-114.74,-23.52,-74.15,-8.20,,,,,,,,,,,,,,,,,,,,33,Band 48,55340,,20,,-133.35,-20.54,-92.67,-4.60,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.700000,-78.765869,42.932392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-108.83,-15.24,-76.61,22.00,,21.52,4.77,5.00,7.00,2,0.00,100.00,0.00,0.00,TM4,13,,3.28,5.50,19.20,QPSK,16QAM,16QAM,26.07,2.01,,,,,0.00,0.00,,,,,26.07,2.01,,,0.00,0.00,,,,,4.036,,0.017,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-112.51,-20.81,-74.60,-4.01,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,6,,,,,,,,,,,33,Band 48,55340,,20,,-130.70,-18.97,-91.69,-1.24,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,,,,,,,,,,,,,,,,
2022-08-14 22:39:45.800000,-78.765831,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-109.31,-14.51,-75.44,21.60,,19.50,3.58,5.88,7.00,2,0.00,100.00,0.00,0.00,TM4,13,,5.41,8.22,19.84,16QAM,16QAM,16QAM,21.28,2.07,,,,,3.39,1.92,,,,,176.83,2.08,,,2.44,1.92,,,,,,,,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-108.44,-16.47,-74.67,-0.64,7.50,3.00,2,25.00,75.00,0.00,0.00,TM4,6,,4.33,QPSK,28.44,,,,0.00,,,33,Band 48,55340,,20,,-126.20,-16.51,-89.67,0.83,6.50,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,4.67,,16QAM,,48.67,,,,0.00,,,,,,,
2022-08-14 22:39:45.900000,-78.765800,42.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-106.03,-12.78,-74.39,21.04,13.76,16.65,4.48,6.56,7.00,2,0.00,100.00,0.00,0.00,TM4,13,,5.91,8.00,19.24,16QAM,16QAM,16QAM,12.91,2.20,,,,,1.49,2.08,,,,,197.66,2.20,,,1.19,2.08,,,,,3.052,,0.000,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-108.03,-16.74,-73.75,-0.75,10.50,0.00,1,100.00,0.00,0.00,0.00,TM4,6,,7.40,16QAM,44.00,,,,0.00,,,33,Band 48,55340,,20,,-123.68,-15.24,-88.43,2.02,7.50,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,5.75,,16QAM,,69.00,,,,0.00,,,3.777,0.282,236041,17628,
2022-08-14 22:39:46.000000,-78.765770,42.932400,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(4CA),,,,LTE Qualcomm,33,Band 66,66486,132022,10,10,-105.67,-14.11,-72.51,18.90,,14.09,3.16,6.57,6.29,2,0.00,100.00,0.00,0.00,TM4,13,4x4,7.97,7.43,19.45,16QAM,16QAM,16QAM,16.65,2.66,6.58,6.51,4.17,1.16,5.26,2.78,3.073,0.274,2.838,0.257,165.15,2.61,12.57,1.16,4.88,2.78,4.318,0.274,4.039,0.257,,,,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,100.00,33,Band 2,800,18800,10,10,-106.49,-16.94,-71.54,-1.70,8.25,0.00,1,100.00,0.00,0.00,0.00,TM4,6,4x4,12.00,64QAM,28.50,1.55,1.55,0.28,0.00,0.412,0.402,33,Band 48,55340,,20,,-122.49,-15.10,-87.38,3.74,8.75,0.00,1,100.00,0.00,0.00,0.00,TM4,5,4x4,7.50,,16QAM,,58.00,2.43,2.43,0.00,0.00,0.492,0.459,,,,,3.026
2022-08-14 22:39:46.100000,-78.765732,42.932404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-105.31,-15.05,-72.03,17.60,6.52,10.96,4.06,6.00,7.57,2,0.00,100.00,0.00,0.00,TM4,13,,5.93,8.42,18.79,16QAM,16QAM,16QAM,12.93,3.47,,,,,3.45,3.23,,,,,175.35,3.44,,,2.88,3.23,,,,,3.022,,0.000,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-104.61,-16.68,-70.19,-3.19,7.00,1.33,1,66.67,33.33,0.00,0.00,TM4,6,,10.71,16QAM,32.00,,,,0.00,,,33,Band 48,55340,,20,,-121.91,-14.24,-87.67,4.07,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,8.60,,16QAM,,62.40,,,,0.00,,,,,,,
2022-08-14 22:39:46.200000,-78.765701,42.932407,,,,,,,,,,,4,59.000,302.000,26.000,9,22.000,312.000,25.000,26,73.000,61.000,19.000,,,,,,,,,,33,Band 66,66486,132022,10,10,-105.78,-12.78,-72.53,,,10.57,6.02,7.14,6.14,2,16.67,83.33,0.00,0.00,TM4,13,,6.29,7.24,19.92,16QAM,16QAM,QPSK,14.24,2.61,,,,,0.00,0.00,,,,,170.24,2.61,,,0.00,0.00,,,,,,,,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-105.69,-17.35,-70.84,-3.62,7.00,2.00,1,66.67,33.33,0.00,0.00,TM4,6,,6.00,16QAM,34.00,,,,0.00,,,33,Band 48,55340,,20,,-121.02,-13.59,-87.44,5.10,8.33,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,10.50,,64QAM,,58.00,,,,0.00,,,,,,,
2022-08-14 22:39:46.300000,-78.765671,42.932411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-105.20,-14.84,-71.64,16.70,0.26,10.49,3.91,6.14,6.71,2,0.00,100.00,0.00,0.00,TM4,13,,7.82,8.55,17.91,16QAM,16QAM,16QAM,17.85,2.79,,,,,1.39,10.26,,,,,120.49,2.80,,,1.25,10.26,,,,,,,,0.281,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-106.47,-18.82,-70.34,-4.23,7.00,1.33,1,66.67,33.33,0.00,0.00,TM4,6,,7.67,16QAM,37.33,,,,0.00,,,33,Band 48,55340,,20,,-121.95,-13.60,-88.35,3.98,7.67,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,8.50,,16QAM,,84.00,,,,0.00,,,,,,,
2022-08-14 22:39:46.400000,-78.765640,42.932411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-104.71,-13.72,-72.24,,,12.28,6.36,6.25,7.25,2,0.00,100.00,0.00,0.00,TM4,13,,6.14,8.19,15.12,16QAM,16QAM,16QAM,14.38,3.56,,,,,0.00,11.11,,,,,209.35,3.50,,,0.00,11.11,,,,,3.051,,0.000,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-105.13,-17.84,-69.94,-4.71,4.67,2.67,2,33.33,66.67,0.00,0.00,TM4,6,,5.50,QPSK,36.00,,,,0.00,,,33,Band 48,55340,,20,,-124.16,-13.70,-90.47,0.04,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,8.25,,16QAM,,81.00,,,,0.00,,,2.978,0.199,186124,12418,
2022-08-14 22:39:46.500000,-78.765602,42.932415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-105.05,-13.61,-71.58,17.34,0.26,11.34,4.66,6.71,6.71,2,0.00,100.00,0.00,0.00,TM4,13,,6.84,7.91,15.91,16QAM,16QAM,16QAM,15.44,3.47,,,,,3.13,8.57,,,,,231.10,3.55,,,3.75,8.57,,,,,,,,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-106.43,-19.58,-69.63,-6.26,6.25,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,5.80,16QAM,35.67,,,,12.50,,,33,Band 48,55340,,20,,-126.69,-16.49,-90.20,-1.10,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,6.50,,16QAM,,89.00,,,,0.00,,,,,,,3.047
2022-08-14 22:39:46.600000,-78.765572,42.932419,-78.765570,42.932420,23:39:47,96,67,67.00,27.10,1,2,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-104.76,-13.68,-72.29,17.30,,8.43,3.86,8.71,2.00,1,83.33,16.67,0.00,0.00,TM4,10,,10.27,7.93,15.25,16QAM,16QAM,16QAM,18.45,4.48,,,,,0.00,0.00,,,,,56.45,4.43,,,0.00,0.00,,,,,,0.271,,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-108.24,-20.17,-70.64,-6.43,6.67,0.00,1,100.00,0.00,0.00,0.00,TM4,4,,7.00,16QAM,38.00,,,,0.00,,,33,Band 48,55340,,20,,-127.89,-16.84,-91.05,-0.67,5.33,0.00,1,100.00,0.00,0.00,0.00,TM4,5,,,,,,,,,,,,,,,,,
2022-08-14 22:39:46.700000,-78.765572,42.932419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-105.30,-15.48,-72.60,16.59,-0.86,8.27,1.29,6.13,3.38,2,33.33,66.67,0.00,0.00,TM4,13,,9.45,6.58,16.77,64QAM,16QAM,16QAM,19.23,3.30,,,,,7.14,0.00,,,,,194.21,3.32,,,5.77,0.00,,,,,3.067,,,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-107.06,-17.86,-70.80,-2.88,7.75,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,8.13,16QAM,37.00,,,,0.00,,,33,Band 48,55340,,20,,-126.70,-16.45,-90.24,-0.88,6.00,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,5.83,,16QAM,,76.67,,,,0.00,,,,,,,
2022-08-14 22:39:46.800000,-78.765572,42.932419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-107.22,-15.59,-74.48,,-1.07,9.59,1.13,5.71,2.00,1,57.14,42.86,0.00,0.00,TM4,13,,8.03,5.38,16.22,16QAM,16QAM,16QAM,21.28,3.57,,,,,7.69,3.33,,,,,193.85,3.55,,,9.72,3.33,,,,,,,,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-109.19,-19.25,-70.44,-6.64,4.00,0.00,1,100.00,0.00,0.00,0.00,TM4,14,,7.33,16QAM,45.00,,,,0.00,,,33,Band 48,55340,,20,,-130.33,-17.63,-92.43,-6.44,2.33,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,5.33,,16QAM,,86.67,,,,66.67,,,,,,,
2022-08-14 22:39:46.900000,-78.765572,42.932419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Band 66,66486,132022,10,10,-110.86,-17.78,-75.16,17.42,,10.15,1.01,4.14,0.29,1,100.00,0.00,0.00,0.00,TM4,15,,5.95,,17.00,16QAM,,16QAM,28.92,3.71,,,,,18.42,6.90,,,,,124.75,3.88,,,15.22,6.90,,,,,3.055,,0.000,,17923,4CA,NonCA,Band 66+Band 2+Band 48+Band 48,,33,Band 2,800,18800,10,10,-114.23,-21.86,-72.48,-7.71,2.67,0.00,1,100.00,0.00,0.00,0.00,TM4,6,,5.00,16QAM,47.60,,,,0.00,,,33,Band 48,55340,,20,,-133.54,-21.11,-92.31,-7.90,2.25,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,2.33,,QPSK,,94.67,,,,0.00,,,3.057,0.217,191088,13569,
