,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
43,2022-08-10 19:16:01.900000,-108.63488,41.648026,,,,,,,,,,,1.0,42.0,296.0,31.0,3.0,17.0,305.0,32.0,4.0,0.0,0.0,28.0,10.0,30.0,115.0,31.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-104.2,-11.35,-75.83,,,10.3,12.63,10.0,15.0,,,,,,TM4,13.0,,8.5,,,64QAM,,,2.83,,,,,,0.0,,,,,,2.83,,,,0.0,,,,,,0.007,,0.007,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
44,2022-08-10 19:16:02.000000,-108.63485,41.648026,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-104.35,-11.11,-76.23,,,13.13,14.77,9.0,14.0,,,,,,TM4,13.0,4x2,,,,,,,,,0.05,0.05,0.01,0.03,,,0.009,0.016,0.008,0.013,,,0.05,0.03,,,0.009,0.016,0.008,0.013,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
45,2022-08-10 19:16:02.100000,-108.634819,41.648029,-108.63482,41.64803,18:16:01,83.0,91.0,91.0,25.88,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-103.98,-10.48,-76.13,,,15.67,15.78,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
46,2022-08-10 19:16:02.200000,-108.634819,41.648029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-103.8,-10.68,-76.12,,,16.3,16.02,10.67,14.67,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,3.33,17.0,21.11,QPSK,64QAM,256QAM,3.0,1.5,,,,,20.0,,,,,,3.0,1.5,,,20.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
47,2022-08-10 19:16:02.300000,-108.634819,41.648029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-105.09,-10.72,-77.33,,,14.1,15.43,10.0,14.0,,,,,,TM4,13.0,,,,19.0,,,256QAM,,1.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
48,2022-08-10 19:16:02.400000,-108.634819,41.648029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-105.72,-9.94,-78.71,,,15.38,15.1,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
49,2022-08-10 19:16:02.500000,-108.634819,41.648029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.54,-10.49,-80.79,19.77,11.4,16.5,12.41,10.0,15.0,,,,,,TM4,13.0,,11.67,,,64QAM,,,2.67,,,,,,0.0,,,,,,2.67,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
50,2022-08-10 19:16:02.600000,-108.634819,41.648029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-115.37,-11.14,-87.06,,14.5,18.3,7.2,7.0,12.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
51,2022-08-10 19:16:02.700000,-108.634819,41.648029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-118.84,-14.19,-87.38,,,22.13,4.98,7.0,9.5,2.0,50.0,50.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
52,2022-08-10 19:16:02.800000,-108.634819,41.648029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-114.59,-12.0,-84.11,,,22.5,10.31,14.0,0.0,,,,,,TM4,4.0,,3.33,17.0,,QPSK,64QAM,,3.0,,,,,,20.0,28.57,,,,,3.0,,,,20.0,28.57,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
53,2022-08-10 19:16:02.900000,-108.634819,41.648029,,,,,,,,,,,1.0,42.0,296.0,32.0,3.0,17.0,305.0,32.0,4.0,0.0,0.0,28.0,10.0,30.0,115.0,29.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.72,-11.71,-81.77,,,21.5,11.86,14.0,0.0,,,,,,TM4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
54,2022-08-10 19:16:03.000000,-108.634819,41.648029,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-103.32,-9.53,-76.8,,,19.63,16.04,15.0,0.0,,,,,,TM4,15.0,,,,,,,,,,0.05,0.05,0.0,0.05,,,0.007,0.014,0.007,0.014,,,0.05,0.05,,,0.007,0.014,0.007,0.014,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
55,2022-08-10 19:16:03.100000,-108.634819,41.648029,-108.63482,41.64803,18:16:01,83.0,91.0,91.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-102.76,-10.59,-75.19,,,15.5,16.21,12.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,8.0,,9.88,16QAM,,64QAM,3.0,3.55,,,,,0.0,,,,,,3.0,3.55,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
56,2022-08-10 19:16:03.200000,-108.634758,41.648037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-103.83,-10.56,-76.22,,,14.63,15.63,11.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,0.003,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
57,2022-08-10 19:16:03.300000,-108.634697,41.648041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-103.45,-11.64,-74.7,,,16.3,16.38,11.0,15.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
58,2022-08-10 19:16:03.400000,-108.634636,41.648048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-103.77,-11.42,-75.32,,,14.75,15.9,12.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,5.67,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
59,2022-08-10 19:16:03.500000,-108.634575,41.648052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-103.84,-12.84,-73.68,,,,15.5,11.0,15.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
60,2022-08-10 19:16:03.600000,-108.634521,41.64806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-104.47,-11.66,-75.81,,,14.33,15.78,12.0,15.0,,,,,,TM4,13.0,,,,20.14,,,64QAM,,1.86,,,,,,0.0,,,,,,1.86,,,,0.0,,,,,0.004,,0.004,0.003,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
61,2022-08-10 19:16:03.700000,-108.63446,41.648067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-105.63,-11.46,-76.96,,,15.67,15.9,,,2.0,0.0,100.0,0.0,0.0,TM4,,,11.33,,,64QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
62,2022-08-10 19:16:03.800000,-108.634399,41.648071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-104.66,-11.1,-76.52,21.4,,17.1,16.04,11.67,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
63,2022-08-10 19:16:03.900000,-108.634338,41.648079,,,,,,,,,,,1.0,42.0,296.0,30.0,3.0,17.0,305.0,31.0,4.0,0.0,0.0,30.0,10.0,30.0,115.0,26.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-104.88,-9.9,-77.92,,15.47,14.9,16.1,11.0,15.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
64,2022-08-10 19:16:04.000000,-108.634277,41.648083,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-107.64,-10.07,-80.13,,,17.2,12.87,,,2.0,0.0,100.0,0.0,0.0,TM4,,4x2,6.0,,,QPSK,,,3.0,,0.05,0.05,0.01,0.06,0.0,,0.008,0.018,0.008,0.013,3.0,,0.05,0.06,0.0,,0.008,0.018,0.008,0.013,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
65,2022-08-10 19:16:04.100000,-108.634216,41.64809,-108.63422,41.64809,18:16:03,83.0,90.0,90.0,50.35,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-114.61,-11.37,-86.16,,,19.5,7.21,6.0,12.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
66,2022-08-10 19:16:04.200000,-108.634216,41.64809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-117.69,-13.23,-87.17,,,22.0,6.28,6.0,12.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
67,2022-08-10 19:16:04.300000,-108.634216,41.64809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-114.87,-10.18,-87.28,,,22.8,7.39,5.0,8.0,1.0,100.0,0.0,0.0,0.0,TM4,6.0,,7.0,17.0,,QPSK,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022-08-10 19:16:04.400000,-108.634216,41.64809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-117.05,-12.59,-87.38,,,22.64,3.94,10.0,5.0,2.0,0.0,100.0,0.0,0.0,TM4,15.0,,,,14.09,,,64QAM,,3.31,,,,,,36.36,,,,,,3.31,,,,36.36,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
69,2022-08-10 19:16:04.500000,-108.634216,41.64809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.89,-13.81,-83.08,,,23.0,9.31,14.0,0.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
70,2022-08-10 19:16:04.600000,-108.634216,41.64809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-107.46,-11.36,-79.12,,,22.8,13.89,14.0,0.0,,,,,,TM4,15.0,,3.67,17.0,,QPSK,64QAM,,2.75,,,,,,20.0,,,,,,2.75,,,,20.0,,,,,,0.004,0.003,0.004,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
71,2022-08-10 19:16:04.700000,-108.634216,41.64809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-105.08,-10.98,-77.08,,,21.67,15.1,10.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
72,2022-08-10 19:16:04.800000,-108.634216,41.64809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-106.37,-11.44,-77.76,,,20.33,14.69,11.0,15.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
73,2022-08-10 19:16:04.900000,-108.634216,41.64809,,,,,,,,,,,1.0,42.0,296.0,30.0,3.0,17.0,305.0,30.0,4.0,1.0,253.0,28.0,10.0,30.0,115.0,31.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-106.39,-11.51,-77.9,,,18.0,14.04,10.0,15.0,,,,,,TM4,13.0,,,,7.88,,,QPSK,,2.78,,,,,,,,,,,,2.78,,,,,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
74,2022-08-10 19:16:05.000000,-108.634216,41.64809,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-106.8,-10.91,-78.75,,,18.67,14.45,11.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,4x2,8.75,,,QPSK,,,3.75,,0.05,0.05,0.01,0.04,0.0,0.0,0.006,0.013,0.006,0.012,3.75,,0.05,0.04,0.0,0.0,0.006,0.013,0.006,0.012,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
75,2022-08-10 19:16:05.100000,-108.634216,41.64809,-108.63422,41.64809,18:16:03,83.0,90.0,90.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-106.94,-9.87,-80.06,21.72,,15.0,13.41,8.0,13.5,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
76,2022-08-10 19:16:05.200000,-108.634155,41.648094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-110.56,-9.88,-83.63,,20.69,19.21,10.33,5.0,12.0,,,,,,TM4,13.0,,5.67,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
77,2022-08-10 19:16:05.300000,-108.634094,41.648102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-115.46,-12.32,-85.7,,,21.5,7.01,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
78,2022-08-10 19:16:05.400000,-108.634041,41.648106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-113.96,-12.72,-84.26,,,22.8,9.43,8.0,12.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
79,2022-08-10 19:16:05.500000,-108.63398,41.648109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.41,-11.51,-79.92,,,21.0,13.32,9.5,14.0,,,,,,TM4,13.0,,4.33,13.5,,QPSK,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
80,2022-08-10 19:16:05.600000,-108.633919,41.648117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.22,-10.1,-81.15,,,21.08,13.02,10.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
81,2022-08-10 19:16:05.700000,-108.633858,41.648121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-109.26,-10.27,-81.9,,,18.33,12.89,9.0,15.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
82,2022-08-10 19:16:05.800000,-108.633797,41.648125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.24,-10.57,-80.41,,,19.13,13.55,9.0,15.0,,,,,,TM4,13.0,,6.0,,12.0,QPSK,,64QAM,2.33,2.82,,,,,0.0,,,,,,2.33,2.82,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
83,2022-08-10 19:16:05.900000,-108.633743,41.648129,,,,,,,,,,,1.0,42.0,296.0,26.0,3.0,17.0,305.0,32.0,4.0,1.0,253.0,30.0,10.0,30.0,115.0,34.0,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.24,-10.71,-80.55,,,18.8,13.59,8.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
84,2022-08-10 19:16:06.000000,-108.633682,41.648136,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,313.0,Band 66,66586.0,132122.0,10.0,,-108.32,-10.72,-80.53,,,17.5,13.05,9.0,15.0,,,,,,TM4,13.0,,,,,,,,,,0.07,0.07,0.02,0.03,,,0.012,0.015,0.011,0.013,,,0.07,0.03,,,0.012,0.015,0.011,0.013,,0.003,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,
85,2022-08-10 19:16:06.100000,-108.633621,41.64814,-108.63362,41.64814,18:16:05,82.0,91.0,91.0,50.22,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.38,-11.63,-79.65,,,17.63,13.69,9.0,15.0,,,,,,TM4,13.0,,5.5,17.0,,QPSK,64QAM,,4.2,,,,,,14.29,,,,,,4.2,,,,14.29,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
86,2022-08-10 19:16:06.200000,-108.633621,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.52,-11.84,-79.69,,,18.5,13.29,8.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,15.6,,,64QAM,,2.2,,,,,,,,,,,,2.2,,,,,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
87,2022-08-10 19:16:06.300000,-108.633621,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.83,-10.81,-81.03,,,16.3,13.07,8.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
88,2022-08-10 19:16:06.400000,-108.633621,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-111.87,-10.29,-84.59,21.35,,18.9,10.01,8.0,13.0,,,,,,TM4,13.0,,3.33,17.0,,QPSK,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
89,2022-08-10 19:16:06.500000,-108.633621,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-118.83,-11.38,-90.46,,18.59,21.8,2.97,5.0,8.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
90,2022-08-10 19:16:06.600000,-108.633621,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-116.48,-13.9,-85.59,,,22.5,8.38,8.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,
91,2022-08-10 19:16:06.700000,-108.633621,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,Band 66,66586.0,132122.0,10.0,,-108.49,-12.08,-79.41,,,21.6,12.6,10.0,15.0,,,,,,TM4,13.0,,4.67,13.5,,QPSK,64QAM,,3.0,,,,,,16.67,20.0,,,,,3.0,,,,16.67,20.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
